customer_id,account_name,csm_owner,health_score,health_trend,mrr_usd,renewal_date,churn_date,status,last_qbr_date,open_tickets,nps_score,sf_account_id,canonical_name,status_corrected,mrr_imputed,mrr_source,days_to_renewal,renewal_proximity_score,nps_bonus,health_trend_score,no_qbr_signal,support_pressure,canonical_segment,segment_confidence,join_confidence,company_mrr_total,contract_count_active,w1_raw,w1_valid,w2_raw,w2_valid,w4_raw,w4_valid,w5_raw,w5_valid,contract_risk_base,contract_risk,company_engagement_modifier,engagement_score,avg_feature_depth,avg_sessions,churn_risk_score,risk_level,threshold_alto,threshold_medio
CUST-0556,Innova Tech,carla@raptorsoft.com,,,14090.77,2026-06-06,,Active,2023-11-12,12,7.0,ACC-1116,innova,,False,actual,417,0.0,0.0,0.5,True,1.0,Mid-Market,HIGH,HIGH,198837.46,20,,False,0.5,True,1.0,True,0.0,True,0.375,0.455,0.9432,0.6525,0.705,209.5,0.4292,Medio,0.5261,0.35
CUST-0557,GridSoft,lucas@raptorsoft.com,21.0,Declining,0.0,2025-04-06,2023-10-14,Churned,2024-11-05,9,2.0,ACC-1117,gridsoft,,False,actual,-9,1.0,0.1,1.0,False,0.75,Mid-Market,HIGH,HIGH,188772.05,23,0.79,True,1.0,True,0.75,True,1.0,True,0.891,0.991,1.0977,0.4319,0.4992,60.75,1.0,Alto,0.5261,0.35
CUST-0558,POLARIS,carla@raptorsoft.com,73.0,Improving,8073.43,2026-03-14,,Active,2023-10-25,1,8.0,ACC-1118,polaris,,False,actual,333,0.0,0.0,0.0,True,0.0833333333333333,Mid-Market,HIGH,HIGH,176653.15,23,0.27,True,0.0,True,0.0833333333333333,True,0.0,True,0.11633333333333334,0.19633333333333336,0.8868,0.7331,0.4662,134.5,0.1741,Baixo,0.5261,0.35
CUST-0559,BluePath,carla@raptorsoft.com,52.0,,8807.15,2024-07-12,,Active,2024-12-22,7,,,bluepath,,False,actual,-277,1.0,0.0,0.5,False,0.5833333333333334,Mid-Market,HIGH,MEDIUM,189029.98,25,0.48,True,0.5,True,0.5833333333333334,True,1.0,True,0.6253333333333333,0.6253333333333333,0.8079,0.8459,0.6918,281.75,0.5052,Medio,0.5261,0.35
CUST-0560,Acme Corp,rafael@raptorsoft.com,75.0,Stable,2360.56,2026-01-31,,Active,2024-02-29,6,,,acme,,False,actual,291,0.0,0.0,0.3,True,0.5,Mid-Market,HIGH,MEDIUM,194509.94,23,0.25,True,0.3,True,0.5,True,0.0,True,0.225,0.305,0.8716,0.7549,0.5097,160.5,0.2658,Baixo,0.5261,0.35
CUST-0561,beta solutions,lucas@raptorsoft.com,23.0,Declining,6435.46,2025-01-27,,Active,2024-09-06,9,6.0,,betasolutions,,False,actual,-78,1.0,0.1,1.0,True,0.75,Mid-Market,HIGH,MEDIUM,133712.45,22,0.77,True,1.0,True,0.75,True,1.0,True,0.883,1.0,1.0046,0.5649,0.5297,146.25,1.0,Alto,0.5261,0.35
CUST-0562,nexus,patricia@raptorsoft.com,64.0,Improving,0.0,2026-04-25,2024-10-09,Churned,2023-10-06,8,6.0,,nexus,,False,actual,375,0.0,0.1,0.0,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,200687.78,24,0.36,True,0.0,True,0.6666666666666666,True,0.0,True,0.21066666666666667,0.39066666666666666,0.8438,0.7945,0.685,84.0,0.3296,Baixo,0.5261,0.35
CUST-0563,Vertice,lucas@raptorsoft.com,,Declining,6910.2,2026-06-13,,Active,2024-07-18,6,,,vertice,,False,actual,424,0.0,0.0,1.0,True,0.5,Mid-Market,HIGH,MEDIUM,197690.09,23,,False,1.0,True,0.5,True,0.0,True,0.5,0.58,1.0856,0.4491,0.2982,137.75,0.6296,Alto,0.5261,0.35
CUST-0564,ORBIT DIGITAL,carla@raptorsoft.com,73.0,,14080.35,2026-02-05,,Active,,7,,ACC-1104,orbit,,False,actual,296,0.0,0.0,0.5,True,0.5833333333333334,Mid-Market,HIGH,HIGH,227071.01,26,0.27,True,0.5,True,0.5833333333333334,True,0.0,True,0.29133333333333333,0.37133333333333335,0.7836,0.8805,0.761,235.5,0.291,Baixo,0.5261,0.35
CUST-0565,Fluxo Sistemas Ltda,carla@raptorsoft.com,14.0,Improving,8659.57,2025-05-03,,Active,2024-09-14,10,4.0,,fluxo,,False,actual,18,1.0,0.1,0.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,217571.91,27,0.86,True,0.0,True,0.8333333333333334,True,1.0,True,0.6773333333333333,0.8573333333333333,0.8578,0.7746,0.5492,158.75,0.7354,Alto,0.5261,0.35
CUST-0566,dataprime,lucas@raptorsoft.com,42.0,Declining,0.0,2025-09-05,2023-11-06,Churned,,5,1.0,,dataprime,,False,actual,143,0.0,0.1,1.0,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,213142.01,25,0.58,True,1.0,True,0.4166666666666667,True,0.0,True,0.5236666666666667,0.7036666666666667,0.7596,0.9149,0.8298,174.0,0.5345,Alto,0.5261,0.35
CUST-0567,Connect Wave,,,Declining,1926.02,2026-04-23,,Active,2023-11-01,10,2.0,,connectwave,,False,actual,373,0.0,0.1,1.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,238725.88,28,,False,1.0,True,0.8333333333333334,True,0.0,True,0.5555555555555556,0.7355555555555555,0.9774,0.6038,0.6075,206.0,0.7189,Alto,0.5261,0.35
CUST-0568,SkyOps,rafael@raptorsoft.com,62.0,Stable,2405.49,2025-01-02,2023-09-25,Churned,2024-01-12,4,,,skyops,True,False,actual,-103,1.0,0.0,0.3,True,0.3333333333333333,Mid-Market,HIGH,MEDIUM,214724.43,25,0.38,True,0.3,True,0.3333333333333333,True,1.0,True,0.5103333333333333,0.5903333333333333,0.9277,0.6748,0.3495,111.0,0.5477,Alto,0.5261,0.35
CUST-0569,Polare,rafael@raptorsoft.com,60.0,Stable,14036.56,2025-11-25,,Active,2024-04-29,9,8.0,,polare,,False,actual,224,0.0,0.0,0.3,True,0.75,Mid-Market,HIGH,MEDIUM,218077.81,27,0.4,True,0.3,True,0.75,True,0.0,True,0.31000000000000005,0.39000000000000007,0.8274,0.818,0.636,171.5,0.3227,Baixo,0.5261,0.35
CUST-0570,RushFlow,lucas@raptorsoft.com,40.0,Stable,8909.87,2025-09-25,,Active,,11,8.0,,rushflow,,False,actual,163,0.0,0.0,0.3,True,0.9166666666666666,Mid-Market,HIGH,MEDIUM,183982.75,23,0.6,True,0.3,True,0.9166666666666666,True,0.0,True,0.4066666666666667,0.4866666666666667,0.8888,0.7303,0.4605,255.75,0.4325,Medio,0.5261,0.35
CUST-0571,Mind Box,lucas@raptorsoft.com,69.0,Stable,8319.83,2026-05-12,,Active,,12,,,mindbox,,True,global_median_proxy,392,0.0,0.0,0.3,True,1.0,Mid-Market,HIGH,MEDIUM,217717.35,26,0.31,True,0.3,True,1.0,True,0.0,True,0.299,0.379,0.9739,0.6088,0.6865,88.5,0.3691,Medio,0.5261,0.35
CUST-0572,ZENTRA,patricia@raptorsoft.com,90.0,Declining,1315.7,2025-09-27,,Active,2024-06-04,0,2.0,ACC-1112,zentra,,False,actual,165,0.0,0.1,1.0,True,0.0,Mid-Market,HIGH,HIGH,236895.41,27,0.1,True,1.0,True,0.0,True,0.0,True,0.29000000000000004,0.47000000000000003,0.8558,0.7774,0.5548,162.25,0.4022,Medio,0.5261,0.35
CUST-0573,AMPLIA SOLUCOES,rafael@raptorsoft.com,45.0,Declining,4625.87,2026-03-28,,Active,,6,8.0,,amplia,,False,actual,347,0.0,0.0,1.0,True,0.5,Mid-Market,HIGH,MEDIUM,211018.85,25,0.55,True,1.0,True,0.5,True,0.0,True,0.52,0.6,0.8494,0.7866,0.5732,208.0,0.5096,Medio,0.5261,0.35
CUST-0574,Core Logic,lucas@raptorsoft.com,64.0,Declining,13525.61,2026-04-12,,Active,2023-10-07,6,4.0,ACC-1114,corelogic,,False,actual,362,0.0,0.1,1.0,True,0.5,Mid-Market,HIGH,HIGH,206729.08,24,0.36,True,1.0,True,0.5,True,0.0,True,0.44399999999999995,0.6239999999999999,1.0385,0.5165,0.433,167.25,0.648,Alto,0.5261,0.35
CUST-0575,TAPFLOW,patricia@raptorsoft.com,38.0,,1700.33,2026-04-01,2023-07-22,Churned,2024-02-26,2,3.0,,tapflow,True,False,actual,351,0.0,0.1,0.5,True,0.1666666666666666,Mid-Market,HIGH,MEDIUM,213765.26,25,0.62,True,0.5,True,0.1666666666666666,True,0.0,True,0.38966666666666666,0.5696666666666667,1.033,0.5242,0.4485,289.0,0.5885,Alto,0.5261,0.35
CUST-0576,Innova Tech,lucas@raptorsoft.com,65.0,Improving,0.0,2025-09-16,2023-07-16,Churned,,2,8.0,ACC-1116,innova,,False,actual,154,0.0,0.0,0.0,True,0.1666666666666666,Mid-Market,HIGH,HIGH,198837.46,20,0.35,True,0.0,True,0.1666666666666666,True,0.0,True,0.15666666666666665,0.23666666666666664,0.9432,0.6525,0.705,209.5,0.2232,Baixo,0.5261,0.35
CUST-0577,GRIDSOFT,lucas@raptorsoft.com,,,11739.34,2026-06-28,,Active,2024-09-15,7,8.0,ACC-1117,gridsoft,,False,actual,439,0.0,0.0,0.5,True,0.5833333333333334,Mid-Market,HIGH,HIGH,188772.05,23,,False,0.5,True,0.5833333333333334,True,0.0,True,0.3055555555555556,0.3855555555555556,1.0977,0.4319,0.4992,60.75,0.4232,Medio,0.5261,0.35
CUST-0578,POLARIS,carla@raptorsoft.com,97.0,Improving,14335.9,2026-03-14,,Active,2024-01-09,8,7.0,ACC-1118,polaris,,False,actual,333,0.0,0.0,0.0,True,0.6666666666666666,Mid-Market,HIGH,HIGH,176653.15,23,0.03,True,0.0,True,0.6666666666666666,True,0.0,True,0.07866666666666666,0.15866666666666668,0.8868,0.7331,0.4662,134.5,0.1407,Baixo,0.5261,0.35
CUST-0579,Blue Path,carla@raptorsoft.com,85.0,Stable,4601.73,2025-03-22,,Active,,5,,ACC-1119,bluepath,,False,actual,-24,1.0,0.0,0.3,True,0.4166666666666667,Mid-Market,HIGH,HIGH,189029.98,25,0.15,True,0.3,True,0.4166666666666667,True,1.0,True,0.4266666666666667,0.5066666666666667,0.8079,0.8459,0.6918,281.75,0.4093,Medio,0.5261,0.35
CUST-0580,Acme Corp.,carla@raptorsoft.com,73.0,Declining,13700.31,2026-04-13,,Active,,1,1.0,,acme,,False,actual,363,0.0,0.1,1.0,True,0.0833333333333333,Mid-Market,HIGH,MEDIUM,194509.94,23,0.27,True,1.0,True,0.0833333333333333,True,0.0,True,0.3663333333333333,0.5463333333333332,0.8716,0.7549,0.5097,160.5,0.4762,Medio,0.5261,0.35
CUST-0581,Beta Solutions Ltda,rafael@raptorsoft.com,40.0,Declining,5390.3,2025-01-27,,Active,,8,1.0,,betasolutions,,False,actual,-78,1.0,0.1,1.0,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,133712.45,22,0.6,True,1.0,True,0.6666666666666666,True,1.0,True,0.8066666666666666,0.9866666666666666,1.0046,0.5649,0.5297,146.25,0.9912,Alto,0.5261,0.35
CUST-0582,GRUPO NEXUS,lucas@raptorsoft.com,19.0,Stable,3994.76,2024-01-17,,Active,,6,2.0,,nexus,,False,actual,-454,1.0,0.1,0.3,True,0.5,Mid-Market,HIGH,MEDIUM,200687.78,24,0.81,True,0.3,True,0.5,True,1.0,True,0.6990000000000001,0.879,0.8438,0.7945,0.685,84.0,0.7417,Alto,0.5261,0.35
CUST-0583,Vertice,lucas@raptorsoft.com,25.0,Stable,0.0,2025-06-10,2024-01-31,Churned,2024-03-12,2,3.0,,vertice,,False,actual,56,0.6,0.1,0.3,True,0.1666666666666666,Mid-Market,HIGH,MEDIUM,197690.09,23,0.75,True,0.3,True,0.1666666666666666,True,0.6,True,0.5416666666666667,0.7216666666666667,1.0856,0.4491,0.2982,137.75,0.7834,Alto,0.5261,0.35
CUST-0584,orbit digital,patricia@raptorsoft.com,51.0,,0.0,2026-06-10,2024-06-04,Churned,2024-03-17,9,6.0,,orbit,,False,actual,421,0.0,0.1,0.5,True,0.75,Mid-Market,HIGH,MEDIUM,227071.01,26,0.49,True,0.5,True,0.75,True,0.0,True,0.396,0.576,0.7836,0.8805,0.761,235.5,0.4514,Medio,0.5261,0.35
CUST-0585,Fluxo,,62.0,Declining,2464.87,2026-03-10,,Active,2023-08-11,10,2.0,ACC-1105,fluxo,,False,actual,329,0.0,0.1,1.0,True,0.8333333333333334,Mid-Market,HIGH,HIGH,217571.91,27,0.38,True,1.0,True,0.8333333333333334,True,0.0,True,0.4853333333333334,0.6653333333333333,0.8578,0.7746,0.5492,158.75,0.5707,Alto,0.5261,0.35
CUST-0586,Data Prime,rafael@raptorsoft.com,89.0,,10401.37,2025-01-09,,Active,2024-11-17,7,,ACC-1106,dataprime,,False,actual,-96,1.0,0.0,0.5,False,0.5833333333333334,Mid-Market,HIGH,HIGH,213142.01,25,0.11,True,0.5,True,0.5833333333333334,True,1.0,True,0.47733333333333333,0.47733333333333333,0.7596,0.9149,0.8298,174.0,0.3626,Medio,0.5261,0.35
CUST-0587,connectwave,carla@raptorsoft.com,49.0,Improving,8319.83,2025-02-02,,Active,2023-08-25,3,,,connectwave,,True,global_median_proxy,-72,1.0,0.0,0.0,True,0.25,Mid-Market,HIGH,MEDIUM,238725.88,28,0.51,True,0.0,True,0.25,True,1.0,True,0.47900000000000004,0.559,0.9774,0.6038,0.6075,206.0,0.5464,Alto,0.5261,0.35
CUST-0588,skyops,patricia@raptorsoft.com,16.0,,6401.27,2025-02-20,,Active,2024-03-24,1,10.0,ACC-1108,skyops,,False,actual,-54,1.0,-0.08,0.5,True,0.0833333333333333,Mid-Market,HIGH,HIGH,214724.43,25,0.84,True,0.5,True,0.0833333333333333,True,1.0,True,0.7193333333333334,0.7193333333333334,0.9277,0.6748,0.3495,111.0,0.6673,Alto,0.5261,0.35
CUST-0589,Polare,patricia@raptorsoft.com,55.0,Improving,14918.91,2026-02-05,,Active,,2,4.0,,polare,,False,actual,296,0.0,0.1,0.0,True,0.1666666666666666,Mid-Market,HIGH,MEDIUM,218077.81,27,0.45,True,0.0,True,0.1666666666666666,True,0.0,True,0.19666666666666668,0.3766666666666667,0.8274,0.818,0.636,171.5,0.3117,Baixo,0.5261,0.35
CUST-0590,RUSHFLOW,carla@raptorsoft.com,34.0,Improving,0.0,2026-06-05,2024-03-30,Churned,,10,,,rushflow,,False,actual,416,0.0,0.0,0.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,183982.75,23,0.66,True,0.0,True,0.8333333333333334,True,0.0,True,0.3473333333333334,0.4273333333333334,0.8888,0.7303,0.4605,255.75,0.3798,Medio,0.5261,0.35
CUST-0591,MINDBOX,lucas@raptorsoft.com,71.0,Declining,5439.88,2025-06-17,,Active,2024-06-14,11,,,mindbox,,False,actual,63,0.3,0.0,1.0,True,0.9166666666666666,Mid-Market,HIGH,MEDIUM,217717.35,26,0.29,True,1.0,True,0.9166666666666666,True,0.3,True,0.5326666666666666,0.6126666666666666,0.9739,0.6088,0.6865,88.5,0.5967,Alto,0.5261,0.35
CUST-0592,Zentra,rafael@raptorsoft.com,68.0,Declining,6418.66,2025-02-17,,Active,2024-12-31,5,,ACC-1112,zentra,,False,actual,-57,1.0,0.0,1.0,False,0.4166666666666667,Mid-Market,HIGH,HIGH,236895.41,27,0.32,True,1.0,True,0.4166666666666667,True,1.0,True,0.6696666666666667,0.6696666666666667,0.8558,0.7774,0.5548,162.25,0.5731,Alto,0.5261,0.35
CUST-0593,Amplia Soluções Ltda,rafael@raptorsoft.com,90.0,Stable,1784.51,2025-11-01,,Active,,3,,ACC-1113,amplia,,False,actual,200,0.0,0.0,0.3,True,0.25,Mid-Market,HIGH,HIGH,211018.85,25,0.1,True,0.3,True,0.25,True,0.0,True,0.14,0.22000000000000003,0.8494,0.7866,0.5732,208.0,0.1869,Baixo,0.5261,0.35
CUST-0594,CORELOGIC,lucas@raptorsoft.com,10.0,Declining,12681.19,2026-04-30,,Active,2023-07-10,7,2.0,,corelogic,,False,actual,380,0.0,0.1,1.0,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,206729.08,24,0.9,True,1.0,True,0.5833333333333334,True,0.0,True,0.6683333333333334,0.8483333333333334,1.0385,0.5165,0.433,167.25,0.881,Alto,0.5261,0.35
CUST-0595,TapFlow,lucas@raptorsoft.com,75.0,,0.0,2025-02-18,2024-07-17,Churned,2024-03-26,0,3.0,ACC-1115,tapflow,,False,actual,-56,1.0,0.1,0.5,True,0.0,Mid-Market,HIGH,HIGH,213765.26,25,0.25,True,0.5,True,0.0,True,1.0,True,0.475,0.6549999999999999,1.033,0.5242,0.4485,289.0,0.6766,Alto,0.5261,0.35
CUST-0596,Innova Tech,rafael@raptorsoft.com,56.0,,12425.17,2025-09-20,,Active,2024-11-27,10,2.0,ACC-1116,innova,,False,actual,158,0.0,0.1,0.5,False,0.8333333333333334,Mid-Market,HIGH,HIGH,198837.46,20,0.44,True,0.5,True,0.8333333333333334,True,0.0,True,0.38433333333333336,0.4843333333333334,0.9432,0.6525,0.705,209.5,0.4568,Medio,0.5261,0.35
CUST-0597,Grid Soft,lucas@raptorsoft.com,10.0,Stable,3773.16,2026-05-25,2024-09-21,Churned,,12,3.0,,gridsoft,True,False,actual,405,0.0,0.1,0.3,True,1.0,Mid-Market,HIGH,MEDIUM,188772.05,23,0.9,True,0.3,True,1.0,True,0.0,True,0.535,0.715,1.0977,0.4319,0.4992,60.75,0.7849,Alto,0.5261,0.35
CUST-0598,Polaris,lucas@raptorsoft.com,82.0,Declining,0.0,2026-06-08,2025-01-12,Churned,,7,,ACC-1118,polaris,,False,actual,419,0.0,0.0,1.0,True,0.5833333333333334,Mid-Market,HIGH,HIGH,176653.15,23,0.18,True,1.0,True,0.5833333333333334,True,0.0,True,0.38033333333333336,0.46033333333333337,0.8868,0.7331,0.4662,134.5,0.4082,Medio,0.5261,0.35
CUST-0599,BLUEPATH,,100.0,,13328.97,2025-11-14,,Active,,5,,,bluepath,,False,actual,213,0.0,0.0,0.5,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,189029.98,25,0.0,True,0.5,True,0.4166666666666667,True,0.0,True,0.16666666666666669,0.2466666666666667,0.8079,0.8459,0.6918,281.75,0.1993,Baixo,0.5261,0.35
CUST-0600,Acme,lucas@raptorsoft.com,,Declining,7484.39,2025-08-21,,Active,2024-06-13,10,1.0,ACC-1100,acme,,False,actual,128,0.0,0.1,1.0,True,0.8333333333333334,Mid-Market,HIGH,HIGH,194509.94,23,,False,1.0,True,0.8333333333333334,True,0.0,True,0.5555555555555556,0.7355555555555555,0.8716,0.7549,0.5097,160.5,0.6411,Alto,0.5261,0.35
CUST-0601,BETA SOLUTIONS,carla@raptorsoft.com,47.0,Declining,10158.39,2025-02-15,,Active,,8,8.0,ACC-1101,betasolutions,,False,actual,-59,1.0,0.0,1.0,True,0.6666666666666666,Mid-Market,HIGH,HIGH,133712.45,22,0.53,True,1.0,True,0.6666666666666666,True,1.0,True,0.7786666666666666,0.8586666666666666,1.0046,0.5649,0.5297,146.25,0.8626,Alto,0.5261,0.35
CUST-0602,GRUPO NEXUS,patricia@raptorsoft.com,67.0,Declining,11437.67,2024-10-08,,Active,,5,,,nexus,,False,actual,-189,1.0,0.0,1.0,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,200687.78,24,0.33,True,1.0,True,0.4166666666666667,True,1.0,True,0.6736666666666667,0.7536666666666667,0.8438,0.7945,0.685,84.0,0.6359,Alto,0.5261,0.35
CUST-0603,VERTICE TECH,carla@raptorsoft.com,84.0,Stable,11150.34,2025-06-30,,Active,,4,3.0,,vertice,,False,actual,76,0.3,0.1,0.3,True,0.3333333333333333,Mid-Market,HIGH,MEDIUM,197690.09,23,0.16,True,0.3,True,0.3333333333333333,True,0.3,True,0.24733333333333335,0.4273333333333334,1.0856,0.4491,0.2982,137.75,0.4639,Medio,0.5261,0.35
CUST-0604,Orbit Digital,patricia@raptorsoft.com,30.0,Improving,14623.65,2025-12-05,,Active,,4,8.0,ACC-1104,orbit,,False,actual,234,0.0,0.0,0.0,True,0.3333333333333333,Mid-Market,HIGH,HIGH,227071.01,26,0.7,True,0.0,True,0.3333333333333333,True,0.0,True,0.3133333333333333,0.3933333333333333,0.7836,0.8805,0.761,235.5,0.3082,Baixo,0.5261,0.35
CUST-0605,Fluxo Sistemas Ltda,,69.0,,13733.83,2026-06-16,,Active,,12,2.0,,fluxo,,False,actual,427,0.0,0.1,0.5,True,1.0,Mid-Market,HIGH,MEDIUM,217571.91,27,0.31,True,0.5,True,1.0,True,0.0,True,0.349,0.5289999999999999,0.8578,0.7746,0.5492,158.75,0.4538,Medio,0.5261,0.35
CUST-0606,DataPrime,,98.0,Declining,10126.85,2026-06-22,,Active,2024-06-29,4,1.0,,dataprime,,False,actual,433,0.0,0.1,1.0,True,0.3333333333333333,Mid-Market,HIGH,MEDIUM,213142.01,25,0.02,True,1.0,True,0.3333333333333333,True,0.0,True,0.29133333333333333,0.4713333333333333,0.7596,0.9149,0.8298,174.0,0.358,Medio,0.5261,0.35
CUST-0607,CONNECTWAVE,,44.0,Stable,1709.62,2025-06-06,,Active,,5,,,connectwave,,False,actual,52,0.6,0.0,0.3,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,238725.88,28,0.56,True,0.3,True,0.4166666666666667,True,0.6,True,0.4906666666666667,0.5706666666666667,0.9774,0.6038,0.6075,206.0,0.5578,Alto,0.5261,0.35
CUST-0608,SkyOps,patricia@raptorsoft.com,75.0,Improving,6616.1,2025-12-19,,Active,,12,,,skyops,,False,actual,248,0.0,0.0,0.0,True,1.0,Mid-Market,HIGH,MEDIUM,214724.43,25,0.25,True,0.0,True,1.0,True,0.0,True,0.2,0.28,0.9277,0.6748,0.3495,111.0,0.2598,Baixo,0.5261,0.35
CUST-0609,POLARE,patricia@raptorsoft.com,68.0,Declining,11711.04,2025-08-19,,Active,2024-10-24,8,,,polare,,False,actual,126,0.0,0.0,1.0,False,0.6666666666666666,Mid-Market,HIGH,MEDIUM,218077.81,27,0.32,True,1.0,True,0.6666666666666666,True,0.0,True,0.44466666666666665,0.44466666666666665,0.8274,0.818,0.636,171.5,0.3679,Medio,0.5261,0.35
CUST-0610,RushFlow,carla@raptorsoft.com,54.0,Stable,0.0,2025-11-30,2023-12-22,Churned,2024-09-20,7,5.0,ACC-1110,rushflow,,False,actual,229,0.0,0.1,0.3,True,0.5833333333333334,Mid-Market,HIGH,HIGH,183982.75,23,0.46,True,0.3,True,0.5833333333333334,True,0.0,True,0.31733333333333336,0.49733333333333335,0.8888,0.7303,0.4605,255.75,0.442,Medio,0.5261,0.35
CUST-0611,MINDBOX,lucas@raptorsoft.com,,Improving,2942.59,2025-05-11,,Active,2024-09-19,11,,ACC-1111,mindbox,,False,actual,26,1.0,0.0,0.0,True,0.9166666666666666,Mid-Market,HIGH,HIGH,217717.35,26,,False,0.0,True,0.9166666666666666,True,1.0,True,0.5694444444444444,0.6494444444444444,0.9739,0.6088,0.6865,88.5,0.6325,Alto,0.5261,0.35
CUST-0612,zentra,carla@raptorsoft.com,52.0,Improving,5129.92,2025-05-06,,Active,2024-04-11,0,2.0,ACC-1112,zentra,,False,actual,21,1.0,0.1,0.0,True,0.0,Mid-Market,HIGH,HIGH,236895.41,27,0.48,True,0.0,True,0.0,True,1.0,True,0.442,0.622,0.8558,0.7774,0.5548,162.25,0.5323,Alto,0.5261,0.35
CUST-0613,Amplia,carla@raptorsoft.com,52.0,Declining,8602.31,2025-03-16,,Active,2023-08-28,4,8.0,ACC-1113,amplia,,False,actual,-30,1.0,0.0,1.0,True,0.3333333333333333,Mid-Market,HIGH,HIGH,211018.85,25,0.48,True,1.0,True,0.3333333333333333,True,1.0,True,0.7253333333333334,0.8053333333333333,0.8494,0.7866,0.5732,208.0,0.6841,Alto,0.5261,0.35
CUST-0614,CORELOGIC,patricia@raptorsoft.com,35.0,,11677.81,2026-06-11,,Active,2024-10-12,8,6.0,ACC-1114,corelogic,,False,actual,422,0.0,0.1,0.5,True,0.6666666666666666,Mid-Market,HIGH,HIGH,206729.08,24,0.65,True,0.5,True,0.6666666666666666,True,0.0,True,0.45166666666666666,0.6316666666666666,1.0385,0.5165,0.433,167.25,0.656,Alto,0.5261,0.35
CUST-0615,tapflow,patricia@raptorsoft.com,,Declining,11193.47,2025-05-03,,Active,,9,,,tapflow,,False,actual,18,1.0,0.0,1.0,True,0.75,Mid-Market,HIGH,MEDIUM,213765.26,25,,False,1.0,True,0.75,True,1.0,True,0.9583333333333335,1.0,1.033,0.5242,0.4485,289.0,1.0,Alto,0.5261,0.35
CUST-0616,INNOVA,lucas@raptorsoft.com,,Stable,3292.27,2025-07-04,,Active,,4,,,innova,,False,actual,80,0.3,0.0,0.3,True,0.3333333333333333,Mid-Market,HIGH,MEDIUM,198837.46,20,,False,0.3,True,0.3333333333333333,True,0.3,True,0.3055555555555556,0.3855555555555556,0.9432,0.6525,0.705,209.5,0.3637,Medio,0.5261,0.35
CUST-0617,gridsoft,,91.0,,11338.31,2025-10-03,,Active,,1,,ACC-1117,gridsoft,,False,actual,171,0.0,0.0,0.5,True,0.0833333333333333,Mid-Market,HIGH,HIGH,188772.05,23,0.09,True,0.5,True,0.0833333333333333,True,0.0,True,0.16933333333333334,0.24933333333333335,1.0977,0.4319,0.4992,60.75,0.2737,Baixo,0.5261,0.35
CUST-0618,polaris,lucas@raptorsoft.com,86.0,Declining,7197.34,2025-12-29,,Active,,10,8.0,ACC-1118,polaris,,False,actual,258,0.0,0.0,1.0,True,0.8333333333333334,Mid-Market,HIGH,HIGH,176653.15,23,0.14,True,1.0,True,0.8333333333333334,True,0.0,True,0.38933333333333336,0.4693333333333334,0.8868,0.7331,0.4662,134.5,0.4162,Medio,0.5261,0.35
CUST-0619,BluePath,carla@raptorsoft.com,45.0,Stable,3993.68,2026-03-28,,Active,,7,9.0,,bluepath,,False,actual,347,0.0,-0.08,0.3,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,189029.98,25,0.55,True,0.3,True,0.5833333333333334,True,0.0,True,0.3533333333333334,0.3533333333333334,0.8079,0.8459,0.6918,281.75,0.2855,Baixo,0.5261,0.35
CUST-0620,Acme Corp,,10.0,Declining,8688.69,2024-04-07,,Active,,5,6.0,ACC-1100,acme,,False,actual,-373,1.0,0.1,1.0,True,0.4166666666666667,Mid-Market,HIGH,HIGH,194509.94,23,0.9,True,1.0,True,0.4166666666666667,True,1.0,True,0.9016666666666668,1.0,0.8716,0.7549,0.5097,160.5,0.8716,Alto,0.5261,0.35
CUST-0621,BETA SOLUTIONS,rafael@raptorsoft.com,52.0,Declining,0.0,2025-05-21,2023-10-15,Churned,,10,5.0,ACC-1101,betasolutions,,False,actual,36,0.6,0.1,1.0,True,0.8333333333333334,Mid-Market,HIGH,HIGH,133712.45,22,0.48,True,1.0,True,0.8333333333333334,True,0.6,True,0.6753333333333333,0.8553333333333333,1.0046,0.5649,0.5297,146.25,0.8593,Alto,0.5261,0.35
CUST-0622,GRUPO NEXUS,,64.0,Declining,10201.57,2025-11-16,,Active,2023-07-01,1,4.0,ACC-1102,nexus,,False,actual,215,0.0,0.1,1.0,True,0.0833333333333333,Mid-Market,HIGH,HIGH,200687.78,24,0.36,True,1.0,True,0.0833333333333333,True,0.0,True,0.4023333333333333,0.5823333333333333,0.8438,0.7945,0.685,84.0,0.4914,Medio,0.5261,0.35
